Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,24296
Base Time Seconds,1658317377
Base Time Fractional,.736401300
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
129,0.3176286220551,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.027329480
130,0.3194360733032,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.037386660
131,0.3177437782288,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.047475140
132,0.3196663856506,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.057541680
133,0.3178243637085,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.067624360
134,0.3198390007019,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.077684520
135,0.3180429935455,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.087778660
136,0.3198506832123,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.097854860
137,0.3182618618011,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.107928460
138,0.3199081420898,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.118039860
139,0.3185381889343,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.128090460
140,0.3201384544373,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.138183140
141,0.3189985752106,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.149752120
142,0.3200464248657,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.158340300
143,0.3190448284149,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.168386800
144,0.3200807571411,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.178477300
145,0.3190908432007,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.188535200
146,0.3203456401825,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.198626660
147,0.3192403316498,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.208696960
148,0.3206450939178,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.218782900
149,0.3191137313843,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.228854680
150,0.3208751678467,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.238935220
151,0.3193325996399,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.249012700
152,0.3209097385406,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000100000000,Amp DC,.00001,T,4W,F,F,07/20/2022,11:42:59,.259087220
